Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2005-12-08T00:00:00,20051208,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,5,Thursday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-09T00:00:00,20051209,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,6,Friday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-12T00:00:00,20051212,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,2,Monday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-13T00:00:00,20051213,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,3,Tuesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-14T00:00:00,20051214,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,4,Wednesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-15T00:00:00,20051215,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,5,Thursday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-16T00:00:00,20051216,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,6,Friday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-19T00:00:00,20051219,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,2,Monday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-20T00:00:00,20051220,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,3,Tuesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-21T00:00:00,20051221,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,4,Wednesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-22T00:00:00,20051222,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,5,Thursday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-23T00:00:00,20051223,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,6,Friday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-26T00:00:00,20051226,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,2,Monday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-27T00:00:00,20051227,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,3,Tuesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-28T00:00:00,20051228,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,4,Wednesday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-29T00:00:00,20051229,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,5,Thursday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2005-12-30T00:00:00,20051230,2005,CY 2005,20054,Q4-2005,200512,December 2005,12,December,6,Friday,2006,FY 2006,2,Q2,20062,Q2-2006,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-01T00:00:00,20061201,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,6,Friday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-04T00:00:00,20061204,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,2,Monday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-05T00:00:00,20061205,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,3,Tuesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-06T00:00:00,20061206,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,4,Wednesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-07T00:00:00,20061207,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,5,Thursday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-08T00:00:00,20061208,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,6,Friday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-11T00:00:00,20061211,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,2,Monday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-12T00:00:00,20061212,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,3,Tuesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-13T00:00:00,20061213,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,4,Wednesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-14T00:00:00,20061214,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,5,Thursday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-15T00:00:00,20061215,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,6,Friday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-18T00:00:00,20061218,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,2,Monday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-19T00:00:00,20061219,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,3,Tuesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-20T00:00:00,20061220,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,4,Wednesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-21T00:00:00,20061221,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,5,Thursday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-22T00:00:00,20061222,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,6,Friday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-25T00:00:00,20061225,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,2,Monday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-26T00:00:00,20061226,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,3,Tuesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-27T00:00:00,20061227,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,4,Wednesday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-28T00:00:00,20061228,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,5,Thursday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2006-12-29T00:00:00,20061229,2006,CY 2006,20064,Q4-2006,200612,December 2006,12,December,6,Friday,2007,FY 2007,2,Q2,20072,Q2-2007,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-03T00:00:00,20071203,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,2,Monday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-04T00:00:00,20071204,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,3,Tuesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-05T00:00:00,20071205,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,4,Wednesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-06T00:00:00,20071206,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,5,Thursday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-07T00:00:00,20071207,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,6,Friday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-10T00:00:00,20071210,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,2,Monday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-11T00:00:00,20071211,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,3,Tuesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-12T00:00:00,20071212,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,4,Wednesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-13T00:00:00,20071213,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,5,Thursday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-14T00:00:00,20071214,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,6,Friday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-17T00:00:00,20071217,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,2,Monday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-18T00:00:00,20071218,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,3,Tuesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-19T00:00:00,20071219,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,4,Wednesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-20T00:00:00,20071220,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,5,Thursday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-21T00:00:00,20071221,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,6,Friday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-24T00:00:00,20071224,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,2,Monday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-25T00:00:00,20071225,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,3,Tuesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-26T00:00:00,20071226,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,4,Wednesday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-27T00:00:00,20071227,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,5,Thursday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-28T00:00:00,20071228,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,6,Friday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2007-12-31T00:00:00,20071231,2007,CY 2007,20074,Q4-2007,200712,December 2007,12,December,2,Monday,2008,FY 2008,2,Q2,20082,Q2-2008,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-01T00:00:00,20081201,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,2,Monday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-02T00:00:00,20081202,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,3,Tuesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-03T00:00:00,20081203,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,4,Wednesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-04T00:00:00,20081204,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,5,Thursday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-05T00:00:00,20081205,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,6,Friday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-08T00:00:00,20081208,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,2,Monday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-09T00:00:00,20081209,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,3,Tuesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-10T00:00:00,20081210,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,4,Wednesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-11T00:00:00,20081211,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,5,Thursday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-12T00:00:00,20081212,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,6,Friday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-15T00:00:00,20081215,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,2,Monday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-16T00:00:00,20081216,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,3,Tuesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-17T00:00:00,20081217,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,4,Wednesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-18T00:00:00,20081218,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,5,Thursday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-19T00:00:00,20081219,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,6,Friday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-22T00:00:00,20081222,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,2,Monday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-23T00:00:00,20081223,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,3,Tuesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-24T00:00:00,20081224,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,4,Wednesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-25T00:00:00,20081225,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,5,Thursday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-26T00:00:00,20081226,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,6,Friday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-29T00:00:00,20081229,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,2,Monday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-30T00:00:00,20081230,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,3,Tuesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2008-12-31T00:00:00,20081231,2008,CY 2008,20084,Q4-2008,200812,December 2008,12,December,4,Wednesday,2009,FY 2009,2,Q2,20092,Q2-2009,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-01T00:00:00,20091201,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,3,Tuesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-02T00:00:00,20091202,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,4,Wednesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-03T00:00:00,20091203,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,5,Thursday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-04T00:00:00,20091204,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,6,Friday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-07T00:00:00,20091207,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,2,Monday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-08T00:00:00,20091208,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,3,Tuesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-09T00:00:00,20091209,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,4,Wednesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-10T00:00:00,20091210,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,5,Thursday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-11T00:00:00,20091211,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,6,Friday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-14T00:00:00,20091214,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,2,Monday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-15T00:00:00,20091215,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,3,Tuesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-16T00:00:00,20091216,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,4,Wednesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-17T00:00:00,20091217,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,5,Thursday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-18T00:00:00,20091218,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,6,Friday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-21T00:00:00,20091221,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,2,Monday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-22T00:00:00,20091222,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,3,Tuesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-23T00:00:00,20091223,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,4,Wednesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-24T00:00:00,20091224,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,5,Thursday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-25T00:00:00,20091225,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,6,Friday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-28T00:00:00,20091228,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,2,Monday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-29T00:00:00,20091229,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,3,Tuesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-30T00:00:00,20091230,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,4,Wednesday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2009-12-31T00:00:00,20091231,2009,CY 2009,20094,Q4-2009,200912,December 2009,12,December,5,Thursday,2010,FY 2010,2,Q2,20102,Q2-2010,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-01T00:00:00,20101201,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,4,Wednesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-02T00:00:00,20101202,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,5,Thursday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-03T00:00:00,20101203,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,6,Friday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-06T00:00:00,20101206,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,2,Monday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-07T00:00:00,20101207,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,3,Tuesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-08T00:00:00,20101208,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,4,Wednesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-09T00:00:00,20101209,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,5,Thursday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-10T00:00:00,20101210,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,6,Friday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-13T00:00:00,20101213,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,2,Monday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-14T00:00:00,20101214,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,3,Tuesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-15T00:00:00,20101215,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,4,Wednesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-16T00:00:00,20101216,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,5,Thursday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-17T00:00:00,20101217,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,6,Friday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-20T00:00:00,20101220,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,2,Monday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-21T00:00:00,20101221,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,3,Tuesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-22T00:00:00,20101222,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,4,Wednesday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-23T00:00:00,20101223,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,5,Thursday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-24T00:00:00,20101224,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,6,Friday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
2010-12-27T00:00:00,20101227,2010,CY 2010,20104,Q4-2010,201012,December 2010,12,December,2,Monday,2011,FY 2011,2,Q2,20112,Q2-2011,6,December,WorkDay,0,None,Holiday,Holiday,Holiday
